project_id,region,site,shrub_density,plot,cam_ID,date,image_id,file_name,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2004957,Carrizo,3,density,1,2, 17/05/2022,5137c5a5-e114-47c9-83fd-9ae9769f78a9,DSCF0590,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/5137c5a5-e114-47c9-83fd-9ae9769f78a9.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 7:56,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,1d5a4337-3443-42df-affe-9b7a21e91a23,DSCF0602,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/1d5a4337-3443-42df-affe-9b7a21e91a23.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:13,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,f6f1f46d-1ed2-4e8c-b532-25b5b4d4f4e7,DSCF0617,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/f6f1f46d-1ed2-4e8c-b532-25b5b4d4f4e7.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:46,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,d6136ce3-e301-4ea6-9b94-f750ee53199f,DSCF0612,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/d6136ce3-e301-4ea6-9b94-f750ee53199f.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:36,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,b07a4ee1-f77c-4362-b9b8-de162d6e33ac,DSCF0626,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/b07a4ee1-f77c-4362-b9b8-de162d6e33ac.JPG,1,Computer vision,1f689929-883d-4dae-958c-3d57ab5b6c16,,,,,,Animal,,2021-01-07 15:06,1,,,FALSE,,,,FALSE,,0.68,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,5365b5f6-e152-438d-944d-231983bbf4e3,DSCF0618,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/5365b5f6-e152-438d-944d-231983bbf4e3.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:50,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,ef5a5c53-5471-45f1-9722-14d2e06a6e3e,DSCF0601,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/ef5a5c53-5471-45f1-9722-14d2e06a6e3e.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:11,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,fb0f95b5-a3d7-437d-929b-ac269aa17dbe,DSCF0594,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/fb0f95b5-a3d7-437d-929b-ac269aa17dbe.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:02,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,75bfd779-e9a9-4bf6-b05a-4d9402ab0350,DSCF0598,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/75bfd779-e9a9-4bf6-b05a-4d9402ab0350.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:07,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,579c654c-9ecf-416c-b501-8b51b718d656,DSCF0622,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/579c654c-9ecf-416c-b501-8b51b718d656.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 9:06,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,14c58feb-4ee5-4384-97f8-aad982f7b381,DSCF0595,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/14c58feb-4ee5-4384-97f8-aad982f7b381.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:03,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,d9b96f13-310c-4ba2-9cde-01843f0d7c76,DSCF0605,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/d9b96f13-310c-4ba2-9cde-01843f0d7c76.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:17,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,9bbf114d-32c0-4804-a68e-b5593067dae4,DSCF0603,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/9bbf114d-32c0-4804-a68e-b5593067dae4.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:14,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,a4c35832-44d7-40c7-92f3-6ed84050a302,DSCF0610,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/a4c35832-44d7-40c7-92f3-6ed84050a302.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:34,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,678e5684-791a-43c4-b89b-a2b97983f5a6,DSCF0611,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/678e5684-791a-43c4-b89b-a2b97983f5a6.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:35,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,b509375d-ded7-42aa-8c35-9e8361dd311a,DSCF0600,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/b509375d-ded7-42aa-8c35-9e8361dd311a.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:09,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,70169813-5cf3-4539-b7c2-4bc92b0c91a6,DSCF0623,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/70169813-5cf3-4539-b7c2-4bc92b0c91a6.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 9:08,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,bc916de9-4140-45ba-84a4-518443c064e8,DSCF0627,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/bc916de9-4140-45ba-84a4-518443c064e8.JPG,1,Computer vision,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2021-01-07 18:13,1,,,FALSE,,,,FALSE,,0.42,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,9f10d3bd-20f8-4686-8547-f3e37afcb1d4,DSCF0619,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/9f10d3bd-20f8-4686-8547-f3e37afcb1d4.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:55,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,14246422-2681-453f-9ae6-a407d1e68f01,DSCF0631,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/14246422-2681-453f-9ae6-a407d1e68f01.JPG,1,Computer vision,90d950db-2106-4bd9-a4c1-777604c3eada,Mammalia,Rodentia,,,,Rodent,,2021-01-07 22:37,1,,,FALSE,,,,FALSE,,0.64,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,7dbb4939-a77c-4d32-bd27-bfec80d4cdc1,DSCF0628,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/7dbb4939-a77c-4d32-bd27-bfec80d4cdc1.JPG,1,Computer vision,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2021-01-07 18:19,1,,,FALSE,,,,FALSE,,0.32,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,a9d027c9-a3d1-44bd-aaf4-b06ea303131b,DSCF0613,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/a9d027c9-a3d1-44bd-aaf4-b06ea303131b.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:37,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,e0383a0a-acee-4c39-b369-83c3ca6b9da3,DSCF0608,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/e0383a0a-acee-4c39-b369-83c3ca6b9da3.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:30,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,da6c3157-205d-458e-940a-f01568d59b9b,DSCF0630,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/da6c3157-205d-458e-940a-f01568d59b9b.JPG,1,Computer vision,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2021-01-07 20:56,1,,,FALSE,,,,FALSE,,0.19,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,660f4056-d158-4661-b577-5d36c7dc0e53,DSCF0616,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/660f4056-d158-4661-b577-5d36c7dc0e53.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:44,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,4af4484e-7c25-4cfc-8385-e0ff8ea5d0e0,DSCF0620,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/4af4484e-7c25-4cfc-8385-e0ff8ea5d0e0.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:59,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,e62e31d6-b043-4a6b-a8c6-4b2cbe74f470,DSCF0621,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/e62e31d6-b043-4a6b-a8c6-4b2cbe74f470.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 9:04,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,b595b75f-4dda-44b3-ab84-a9cb6123f2c1,DSCF0632,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/b595b75f-4dda-44b3-ab84-a9cb6123f2c1.JPG,1,Computer vision,990ae9dd-7a59-4344-afcb-1b7b21368000,Mammalia,Primates,Hominidae,Homo,sapiens,Human,,2021-01-08 4:00,1,,,FALSE,,,,FALSE,,0.62,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,ea9aadff-0bf6-4af2-b9b7-5d24db5d7c9f,DSCF0606,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/ea9aadff-0bf6-4af2-b9b7-5d24db5d7c9f.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:19,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,0022512e-2162-473f-9d03-5b835f7b70b8,DSCF0615,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/0022512e-2162-473f-9d03-5b835f7b70b8.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:42,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,e1ea9d62-bf80-42e4-a2b5-920aff61f7b9,DSCF0614,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/e1ea9d62-bf80-42e4-a2b5-920aff61f7b9.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:39,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,9a99415c-3e2b-4647-a5d3-63237300b9b6,DSCF0624,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/9a99415c-3e2b-4647-a5d3-63237300b9b6.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 9:27,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,fe15b671-8753-4a2c-9fcf-f4c7f5033588,DSCF0625,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/fe15b671-8753-4a2c-9fcf-f4c7f5033588.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 9:42,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,32912572-4a21-4ff5-9e33-827c83ad791e,DSCF0609,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/32912572-4a21-4ff5-9e33-827c83ad791e.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:32,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,24f399f1-f080-4ed6-9d1e-edcbea817765,DSCF0607,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/24f399f1-f080-4ed6-9d1e-edcbea817765.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 8:26,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,6a3c160d-dd70-4bfe-8fe4-4d45cec6745f,DSCF0629,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/6a3c160d-dd70-4bfe-8fe4-4d45cec6745f.JPG,1,Computer vision,90d950db-2106-4bd9-a4c1-777604c3eada,Mammalia,Rodentia,,,,Rodent,,2021-01-07 19:35,1,,,FALSE,,,,FALSE,,0.7,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,1a4b2f86-e7d0-407a-8705-b4d677827dc5,DSCF0006,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/1a4b2f86-e7d0-407a-8705-b4d677827dc5.JPG,1,Computer vision,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2021-01-02 15:42,1,,,FALSE,,,,FALSE,,0.65,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,6d7f7fba-7c07-4e78-b431-20b752df676d,DSCF0001,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/6d7f7fba-7c07-4e78-b431-20b752df676d.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 7:01,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,cbbfc57d-f0f8-4a7b-89ba-1f980a970286,DSCF0022,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/cbbfc57d-f0f8-4a7b-89ba-1f980a970286.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-05 3:46,1,,,FALSE,,,,FALSE,,0.98,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,dd438fa9-eed5-40ca-9e67-2ec937004c8c,DSCF0033,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/dd438fa9-eed5-40ca-9e67-2ec937004c8c.JPG,1,Computer vision,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2021-01-06 19:39,1,,,FALSE,,,,FALSE,,0.64,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,352dbb96-c406-4070-bb98-0cba2f4a3bd5,DSCF0025,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/352dbb96-c406-4070-bb98-0cba2f4a3bd5.JPG,1,Computer vision,ba76d46e-25de-45e2-90a8-bd279b650f7c,Mammalia,Carnivora,Felidae,Lynx,rufus,Bobcat,,2021-01-05 14:59,1,,,FALSE,,,,FALSE,,0.72,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,dd27dfa6-b5ef-4557-913b-3a429c62b601,DSCF0010,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/dd27dfa6-b5ef-4557-913b-3a429c62b601.JPG,1,Computer vision,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-03 14:20,1,,,FALSE,,,,FALSE,,0.93,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,838178cc-8ac9-4c9e-8390-bdc5809f947d,DSCF0013,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/838178cc-8ac9-4c9e-8390-bdc5809f947d.JPG,1,Computer vision,90d950db-2106-4bd9-a4c1-777604c3eada,Mammalia,Rodentia,,,,Rodent,,2021-01-03 15:17,1,,,FALSE,,,,FALSE,,0.68,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,14589006-f8b3-4b63-9fa8-227ca022ced2,DSCF0009,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/14589006-f8b3-4b63-9fa8-227ca022ced2.JPG,1,Computer vision,1f689929-883d-4dae-958c-3d57ab5b6c16,,,,,,Animal,,2021-01-03 14:11,1,,,FALSE,,,,FALSE,,0.32,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,1516edb5-1fd1-40b9-833a-b79eda383cd7,DSCF0015,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/1516edb5-1fd1-40b9-833a-b79eda383cd7.JPG,1,Computer vision,eeeb5d26-2a47-4d01-a3de-10b33ec0aee4,Mammalia,Carnivora,,,,Carnivorous Mammal,,2021-01-03 17:18,1,,,FALSE,,,,FALSE,,0.66,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,ccb665dd-b277-4610-b99e-eade0d5e4af8,DSCF0003,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/ccb665dd-b277-4610-b99e-eade0d5e4af8.JPG,1,Computer vision,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2021-01-02 14:52,1,,,FALSE,,,,FALSE,,0.44,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,e76bdc4e-55ff-4b97-87d0-856ffdab256b,DSCF0012,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/e76bdc4e-55ff-4b97-87d0-856ffdab256b.JPG,1,Computer vision,6c09fa63-2acc-4915-a60b-bd8cee40aedb,Mammalia,Lagomorpha,Leporidae,,,Rabbit and Hare Family,,2021-01-03 14:45,1,,,FALSE,,,,FALSE,,0.65,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,d6a8e205-1aed-4b05-a911-9aed58192b07,DSCF0027,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/d6a8e205-1aed-4b05-a911-9aed58192b07.JPG,1,Computer vision,e70effd7-855e-4ba3-966c-a4fbb74eab13,Mammalia,Carnivora,Mustelidae,Taxidea,taxus,American Badger,,2021-01-05 17:02,1,,,FALSE,,,,FALSE,,0.87,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,985ac5e0-8281-49a7-baad-e305d757d8df,DSCF0035,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/985ac5e0-8281-49a7-baad-e305d757d8df.JPG,1,Computer vision,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2021-01-06 22:19,1,,,FALSE,,,,FALSE,,0.56,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,0ad945de-4223-4faa-99c4-62d53b04600d,DSCF0043,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/0ad945de-4223-4faa-99c4-62d53b04600d.JPG,1,Computer vision,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-07 19:03,1,,,FALSE,,,,FALSE,,0.98,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,7f24802d-48ba-43fb-be56-34191ab683b2,DSCF0023,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/7f24802d-48ba-43fb-be56-34191ab683b2.JPG,1,Computer vision,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-05 14:11,1,,,FALSE,,,,FALSE,,0.95,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,a50af5a9-6cbe-4da7-9695-20b9de47aa40,DSCF0014,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/a50af5a9-6cbe-4da7-9695-20b9de47aa40.JPG,1,Computer vision,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2021-01-03 15:18,1,,,FALSE,,,,FALSE,,0.64,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,29134c05-ad85-4a0e-b2dd-8d97d2c11582,DSCF0040,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/29134c05-ad85-4a0e-b2dd-8d97d2c11582.JPG,1,Computer vision,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2021-01-07 14:20,1,,,FALSE,,,,FALSE,,0.19,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,8266b27e-4b90-4433-9e4e-cfc7716a09ef,DSCF0007,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/8266b27e-4b90-4433-9e4e-cfc7716a09ef.JPG,1,Computer vision,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2021-01-02 16:31,1,,,FALSE,,,,FALSE,,0.29,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,9e0477c0-2806-4426-b30d-ab1d5183955e,DSCF0045,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/9e0477c0-2806-4426-b30d-ab1d5183955e.JPG,1,Computer vision,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2021-01-07 19:52,1,,,FALSE,,,,FALSE,,0.67,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,4e93cd18-77dd-4073-9a41-c905ab1d5c96,DSCF0039,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/4e93cd18-77dd-4073-9a41-c905ab1d5c96.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 4:45,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,e4dc0606-42ac-448f-bb98-6f1fe0525ad9,DSCF0005,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/e4dc0606-42ac-448f-bb98-6f1fe0525ad9.JPG,1,Computer vision,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2021-01-02 15:41,1,,,FALSE,,,,FALSE,,0.47,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,15fb38b1-223f-45b6-9e4e-bc7c75b4934f,DSCF0002,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/15fb38b1-223f-45b6-9e4e-bc7c75b4934f.JPG,1,Computer vision,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2021-01-02 14:11,1,,,FALSE,,,,FALSE,,0.28,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,ef453fb3-bbfd-4e81-8f98-1a844e08e10d,DSCF0042,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/ef453fb3-bbfd-4e81-8f98-1a844e08e10d.JPG,1,Computer vision,90d950db-2106-4bd9-a4c1-777604c3eada,Mammalia,Rodentia,,,,Rodent,,2021-01-07 17:53,1,,,FALSE,,,,FALSE,,0.68,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,3cb33ec8-d42b-42d7-8231-5b6f04ed8ff4,DSCF0004,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/3cb33ec8-d42b-42d7-8231-5b6f04ed8ff4.JPG,1,Computer vision,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2021-01-02 15:13,1,,,FALSE,,,,FALSE,,0.65,CC0
2004957,Carrizo,3,density,2,1, 17/05/2022,f7d84698-f2fc-4d9d-9d7b-5eb16c23e638,DSCF0018,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213492/prod/directUpload/f7d84698-f2fc-4d9d-9d7b-5eb16c23e638.JPG,1,Computer vision,1f689929-883d-4dae-958c-3d57ab5b6c16,,,,,,Animal,,2021-01-04 13:52,1,,,FALSE,,,,FALSE,,0.54,CC0
